,season,start_date,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
18,2004,2004-09-11T15:30:00.000Z,Notre Dame,FBS Independents,28,130,Michigan,Big Ten,20
19,2004,2004-09-11T15:30:00.000Z,Ohio State,Big Ten,24,276,Marshall,Mid-American,21
20,2004,2004-09-11T18:30:00.000Z,Oregon,Pac-10,24,84,Indiana,Big Ten,30
21,2004,2004-09-11T20:00:00.000Z,Boston College,Big East,21,213,Penn State,Big Ten,7
22,2004,2004-09-18T12:00:00.000Z,Penn State,Big Ten,37,2116,UCF,Mid-American,13
23,2004,2004-09-18T12:00:00.000Z,Michigan,Big Ten,24,21,San Diego State,Mountain West,21
24,2004,2004-09-18T14:00:00.000Z,Illinois,Big Ten,30,2711,Western Michigan,Mid-American,27
25,2004,2004-09-18T14:00:00.000Z,Northwestern,Big Ten,20,2305,Kansas,Big 12,17
26,2004,2004-09-18T15:30:00.000Z,NC State,ACC,14,194,Ohio State,Big Ten,22
27,2004,2004-09-18T16:00:00.000Z,Arizona,Pac-10,7,275,Wisconsin,Big Ten,9
28,2004,2004-09-18T19:00:00.000Z,Kentucky,SEC,51,84,Indiana,Big Ten,32
29,2004,2004-09-18T19:00:00.000Z,Michigan State,Big Ten,24,87,Notre Dame,FBS Independents,31
30,2004,2004-09-18T22:00:00.000Z,Arizona State,Pac-10,44,2294,Iowa,Big Ten,7
31,2004,2004-09-18T22:00:00.000Z,Colorado State,Mountain West,16,135,Minnesota,Big Ten,34
32,2004,2004-09-25T12:00:00.000Z,Illinois,Big Ten,30,2509,Purdue,Big Ten,38
33,2004,2004-09-25T12:00:00.000Z,Indiana,Big Ten,20,127,Michigan State,Big Ten,30
34,2004,2004-09-25T15:30:00.000Z,Michigan,Big Ten,30,2294,Iowa,Big Ten,17
35,2004,2004-09-25T17:45:00.000Z,Wisconsin,Big Ten,16,213,Penn State,Big Ten,3
36,2004,2004-09-25T21:00:00.000Z,Minnesota,Big Ten,43,77,Northwestern,Big Ten,17
37,2004,2004-10-02T12:00:00.000Z,Iowa,Big Ten,38,127,Michigan State,Big Ten,16
38,2004,2004-10-02T14:00:00.000Z,Wisconsin,Big Ten,24,356,Illinois,Big Ten,7
39,2004,2004-10-02T14:30:00.000Z,Notre Dame,FBS Independents,16,2509,Purdue,Big Ten,41
40,2004,2004-10-02T15:30:00.000Z,Indiana,Big Ten,14,130,Michigan,Big Ten,35
41,2004,2004-10-02T20:00:00.000Z,Minnesota,Big Ten,16,213,Penn State,Big Ten,7
42,2004,2004-10-02T21:00:00.000Z,Northwestern,Big Ten,33,194,Ohio State,Big Ten,27
43,2004,2004-10-09T12:00:00.000Z,Michigan,Big Ten,27,135,Minnesota,Big Ten,24
44,2004,2004-10-09T12:00:00.000Z,Northwestern,Big Ten,31,84,Indiana,Big Ten,24
45,2004,2004-10-09T12:00:00.000Z,Michigan State,Big Ten,38,356,Illinois,Big Ten,25
46,2004,2004-10-09T15:30:00.000Z,Ohio State,Big Ten,13,275,Wisconsin,Big Ten,24
47,2004,2004-10-09T16:30:00.000Z,Penn State,Big Ten,13,2509,Purdue,Big Ten,20
48,2004,2004-10-16T12:00:00.000Z,Illinois,Big Ten,19,130,Michigan,Big Ten,30
49,2004,2004-10-16T12:00:00.000Z,Michigan State,Big Ten,51,135,Minnesota,Big Ten,17
50,2004,2004-10-16T15:30:00.000Z,Iowa,Big Ten,33,194,Ohio State,Big Ten,7
51,2004,2004-10-16T17:30:00.000Z,Purdue,Big Ten,17,275,Wisconsin,Big Ten,20
52,2004,2004-10-23T12:00:00.000Z,Wisconsin,Big Ten,24,77,Northwestern,Big Ten,12
53,2004,2004-10-23T12:00:00.000Z,Penn State,Big Ten,4,2294,Iowa,Big Ten,6
54,2004,2004-10-23T12:00:00.000Z,Ohio State,Big Ten,30,84,Indiana,Big Ten,7
55,2004,2004-10-23T14:00:00.000Z,Minnesota,Big Ten,45,356,Illinois,Big Ten,0
56,2004,2004-10-23T15:30:00.000Z,Purdue,Big Ten,14,130,Michigan,Big Ten,16
57,2004,2004-10-30T12:00:00.000Z,Northwestern,Big Ten,13,2509,Purdue,Big Ten,10
58,2004,2004-10-30T12:00:00.000Z,Illinois,Big Ten,13,2294,Iowa,Big Ten,23
59,2004,2004-10-30T12:10:00.000Z,Ohio State,Big Ten,21,213,Penn State,Big Ten,10
60,2004,2004-10-30T14:00:00.000Z,Indiana,Big Ten,30,135,Minnesota,Big Ten,21
61,2004,2004-10-30T15:30:00.000Z,Michigan,Big Ten,45,127,Michigan State,Big Ten,37
62,2004,2004-11-06T13:00:00.000Z,Michigan State,Big Ten,19,194,Ohio State,Big Ten,32
63,2004,2004-11-06T13:00:00.000Z,Penn State,Big Ten,7,77,Northwestern,Big Ten,14
64,2004,2004-11-06T15:00:00.000Z,Illinois,Big Ten,26,84,Indiana,Big Ten,22
65,2004,2004-11-06T16:30:00.000Z,Wisconsin,Big Ten,38,135,Minnesota,Big Ten,14
66,2004,2004-11-06T16:30:00.000Z,Iowa,Big Ten,23,2509,Purdue,Big Ten,21
67,2004,2004-11-13T12:00:00.000Z,Indiana,Big Ten,18,213,Penn State,Big Ten,22
68,2004,2004-11-13T12:00:00.000Z,Michigan,Big Ten,42,77,Northwestern,Big Ten,20
69,2004,2004-11-13T12:00:00.000Z,Minnesota,Big Ten,27,2294,Iowa,Big Ten,29
70,2004,2004-11-13T15:30:00.000Z,Michigan State,Big Ten,49,275,Wisconsin,Big Ten,14
71,2004,2004-11-13T15:30:00.000Z,Purdue,Big Ten,24,194,Ohio State,Big Ten,17
72,2004,2004-11-20T12:00:00.000Z,Northwestern,Big Ten,28,356,Illinois,Big Ten,21
73,2004,2004-11-20T12:00:00.000Z,Penn State,Big Ten,37,127,Michigan State,Big Ten,13
74,2004,2004-11-20T12:00:00.000Z,Purdue,Big Ten,63,84,Indiana,Big Ten,24
75,2004,2004-11-20T13:00:00.000Z,Ohio State,Big Ten,37,130,Michigan,Big Ten,21
76,2004,2004-11-20T16:30:00.000Z,Iowa,Big Ten,30,275,Wisconsin,Big Ten,7
77,2004,2004-11-27T23:00:00.000Z,Hawai'i,Western Athletic,49,77,Northwestern,Big Ten,41
78,2004,2004-12-04T23:30:00.000Z,Hawai'i,Western Athletic,41,127,Michigan State,Big Ten,38
0,2005,2005-09-01T22:15:00.000Z,Tulsa,Conference USA,10,135,Minnesota,Big Ten,41
1,2005,2005-09-02T19:30:00.000Z,Central Michigan,Mid-American,13,84,Indiana,Big Ten,20
2,2005,2005-09-03T12:00:00.000Z,Iowa,Big Ten,56,2050,Ball State,Mid-American,0
3,2005,2005-09-03T12:00:00.000Z,Northwestern,Big Ten,38,195,Ohio,Mid-American,14
4,2005,2005-09-03T12:00:00.000Z,Ohio State,Big Ten,34,193,Miami (OH),Mid-American,14
5,2005,2005-09-03T12:00:00.000Z,Wisconsin,Big Ten,56,189,Bowling Green,Mid-American,42
6,2005,2005-09-03T12:00:00.000Z,Illinois,Big Ten,33,164,Rutgers,Big East,30
7,2005,2005-09-03T12:00:00.000Z,Michigan State,Big Ten,49,2309,Kent State,Mid-American,14
8,2005,2005-09-03T15:30:00.000Z,Michigan,Big Ten,33,2459,Northern Illinois,Mid-American,17
9,2005,2005-09-03T15:30:00.000Z,Penn State,Big Ten,23,58,South Florida,Big East,13
10,2005,2005-09-10T12:00:00.000Z,Penn State,Big Ten,42,2132,Cincinnati,Big East,24
11,2005,2005-09-10T12:00:00.000Z,Michigan,Big Ten,10,87,Notre Dame,FBS Independents,17
12,2005,2005-09-10T12:00:00.000Z,Wisconsin,Big Ten,65,218,Temple,FBS Independents,0
13,2005,2005-09-10T13:00:00.000Z,Purdue,Big Ten,49,2006,Akron,Mid-American,24
14,2005,2005-09-10T14:00:00.000Z,Minnesota,Big Ten,56,36,Colorado State,Mountain West,24
15,2005,2005-09-10T14:00:00.000Z,Illinois,Big Ten,40,23,San José State,Western Athletic,19
16,2005,2005-09-10T15:30:00.000Z,Michigan State,Big Ten,42,62,Hawai'i,Western Athletic,14
17,2005,2005-09-10T15:30:00.000Z,Iowa State,Big 12,23,2294,Iowa,Big Ten,3
18,2005,2005-09-10T16:00:00.000Z,Northwestern,Big Ten,38,2459,Northern Illinois,Mid-American,37
19,2005,2005-09-10T17:00:00.000Z,Indiana,Big Ten,35,2447,Nicholls,,31
20,2005,2005-09-10T20:00:00.000Z,Ohio State,Big Ten,22,251,Texas,Big 12,25
21,2005,2005-09-17T12:00:00.000Z,Michigan,Big Ten,55,2199,Eastern Michigan,Mid-American,0
22,2005,2005-09-17T15:30:00.000Z,Iowa,Big Ten,45,2460,Northern Iowa,,21
23,2005,2005-09-17T15:30:00.000Z,Ohio State,Big Ten,27,21,San Diego State,Mountain West,6
24,2005,2005-09-17T15:30:00.000Z,Notre Dame,FBS Independents,41,127,Michigan State,Big Ten,44
25,2005,2005-09-17T15:30:00.000Z,Penn State,Big Ten,40,2117,Central Michigan,Mid-American,3
26,2005,2005-09-17T17:00:00.000Z,California,Pac-10,35,356,Illinois,Big Ten,20
27,2005,2005-09-17T18:45:00.000Z,Indiana,Big Ten,38,96,Kentucky,SEC,14
28,2005,2005-09-17T19:00:00.000Z,North Carolina,ACC,5,275,Wisconsin,Big Ten,14
29,2005,2005-09-17T20:30:00.000Z,Minnesota,Big Ten,46,2226,Florida Atlantic,Sun Belt,7
30,2005,2005-09-17T22:00:00.000Z,Arizona,Pac-10,24,2509,Purdue,Big Ten,31
31,2005,2005-09-17T22:00:00.000Z,Arizona State,Pac-10,52,77,Northwestern,Big Ten,21
32,2005,2005-09-24T12:00:00.000Z,Northwestern,Big Ten,29,213,Penn State,Big Ten,34
33,2005,2005-09-24T12:00:00.000Z,Illinois,Big Ten,14,127,Michigan State,Big Ten,61
34,2005,2005-09-24T12:00:00.000Z,Minnesota,Big Ten,42,2509,Purdue,Big Ten,35
35,2005,2005-09-24T12:00:00.000Z,Ohio State,Big Ten,31,2294,Iowa,Big Ten,6
36,2005,2005-09-24T18:00:00.000Z,Wisconsin,Big Ten,23,130,Michigan,Big Ten,20
37,2005,2005-10-01T12:00:00.000Z,Wisconsin,Big Ten,41,84,Indiana,Big Ten,24
38,2005,2005-10-01T12:00:00.000Z,Michigan State,Big Ten,31,130,Michigan,Big Ten,34
39,2005,2005-10-01T12:10:00.000Z,Iowa,Big Ten,35,356,Illinois,Big Ten,7
40,2005,2005-10-01T15:30:00.000Z,Penn State,Big Ten,44,135,Minnesota,Big Ten,14
41,2005,2005-10-01T19:45:00.000Z,Purdue,Big Ten,28,87,Notre Dame,FBS Independents,49
42,2005,2005-10-08T12:00:00.000Z,Northwestern,Big Ten,51,275,Wisconsin,Big Ten,48
43,2005,2005-10-08T12:00:00.000Z,Indiana,Big Ten,36,356,Illinois,Big Ten,13
44,2005,2005-10-08T13:00:00.000Z,Michigan,Big Ten,20,135,Minnesota,Big Ten,23
45,2005,2005-10-08T16:30:00.000Z,Purdue,Big Ten,17,2294,Iowa,Big Ten,34
46,2005,2005-10-08T19:45:00.000Z,Penn State,Big Ten,17,194,Ohio State,Big Ten,10
47,2005,2005-10-15T12:00:00.000Z,Ohio State,Big Ten,35,127,Michigan State,Big Ten,24
48,2005,2005-10-15T12:00:00.000Z,Minnesota,Big Ten,34,275,Wisconsin,Big Ten,38
49,2005,2005-10-15T12:10:00.000Z,Iowa,Big Ten,38,84,Indiana,Big Ten,21
50,2005,2005-10-15T13:00:00.000Z,Purdue,Big Ten,29,77,Northwestern,Big Ten,34
51,2005,2005-10-15T15:30:00.000Z,Michigan,Big Ten,27,213,Penn State,Big Ten,25
52,2005,2005-10-22T12:00:00.000Z,Michigan State,Big Ten,14,77,Northwestern,Big Ten,49
53,2005,2005-10-22T12:10:00.000Z,Indiana,Big Ten,10,194,Ohio State,Big Ten,41
54,2005,2005-10-22T12:10:00.000Z,Iowa,Big Ten,20,130,Michigan,Big Ten,23
55,2005,2005-10-22T15:30:00.000Z,Wisconsin,Big Ten,31,2509,Purdue,Big Ten,20
56,2005,2005-10-22T19:00:00.000Z,Illinois,Big Ten,10,213,Penn State,Big Ten,63
57,2005,2005-10-29T12:00:00.000Z,Minnesota,Big Ten,31,194,Ohio State,Big Ten,45
58,2005,2005-10-29T12:00:00.000Z,Illinois,Big Ten,24,275,Wisconsin,Big Ten,41
59,2005,2005-10-29T12:00:00.000Z,Michigan State,Big Ten,46,84,Indiana,Big Ten,15
60,2005,2005-10-29T15:30:00.000Z,Penn State,Big Ten,33,2509,Purdue,Big Ten,15
61,2005,2005-10-29T19:00:00.000Z,Northwestern,Big Ten,17,130,Michigan,Big Ten,33
62,2005,2005-11-05T13:00:00.000Z,Northwestern,Big Ten,28,2294,Iowa,Big Ten,27
63,2005,2005-11-05T13:00:00.000Z,Purdue,Big Ten,28,127,Michigan State,Big Ten,21
64,2005,2005-11-05T13:00:00.000Z,Indiana,Big Ten,21,135,Minnesota,Big Ten,42
65,2005,2005-11-05T16:30:00.000Z,Ohio State,Big Ten,40,356,Illinois,Big Ten,2
66,2005,2005-11-05T16:30:00.000Z,Penn State,Big Ten,35,275,Wisconsin,Big Ten,14
67,2005,2005-11-12T12:00:00.000Z,Michigan,Big Ten,41,84,Indiana,Big Ten,14
68,2005,2005-11-12T12:00:00.000Z,Minnesota,Big Ten,41,127,Michigan State,Big Ten,18
69,2005,2005-11-12T12:00:00.000Z,Purdue,Big Ten,37,356,Illinois,Big Ten,3
70,2005,2005-11-12T12:10:00.000Z,Ohio State,Big Ten,48,77,Northwestern,Big Ten,7
71,2005,2005-11-12T15:30:00.000Z,Wisconsin,Big Ten,10,2294,Iowa,Big Ten,20
72,2005,2005-11-19T12:00:00.000Z,Illinois,Big Ten,21,77,Northwestern,Big Ten,38
73,2005,2005-11-19T12:00:00.000Z,Iowa,Big Ten,52,135,Minnesota,Big Ten,28
74,2005,2005-11-19T13:00:00.000Z,Indiana,Big Ten,14,2509,Purdue,Big Ten,41
75,2005,2005-11-19T13:00:00.000Z,Michigan,Big Ten,21,194,Ohio State,Big Ten,25
76,2005,2005-11-19T16:00:00.000Z,Michigan State,Big Ten,22,213,Penn State,Big Ten,31
77,2005,2005-11-25T21:05:00.000Z,Hawai'i,Western Athletic,24,275,Wisconsin,Big Ten,41
0,2006,2006-08-31T19:30:00.000Z,Miami (OH),Mid-American,3,77,Northwestern,Big Ten,21
1,2006,2006-08-31T19:30:00.000Z,Kent State,Mid-American,0,135,Minnesota,Big Ten,44
2,2006,2006-09-02T12:00:00.000Z,Michigan State,Big Ten,27,70,Idaho,Western Athletic,17
3,2006,2006-09-02T12:00:00.000Z,Michigan,Big Ten,27,238,Vanderbilt,SEC,7
4,2006,2006-09-02T12:03:00.000Z,Iowa,Big Ten,41,149,Montana,,7
5,2006,2006-09-02T13:00:00.000Z,Purdue,Big Ten,60,282,Indiana State,,35
6,2006,2006-09-02T15:30:00.000Z,Ohio State,Big Ten,35,2459,Northern Illinois,Mid-American,12
7,2006,2006-09-02T15:30:00.000Z,Penn State,Big Ten,34,2006,Akron,Mid-American,16
8,2006,2006-09-02T18:00:00.000Z,Indiana,Big Ten,39,2711,Western Michigan,Mid-American,20
9,2006,2006-09-02T19:00:00.000Z,Bowling Green,Mid-American,14,275,Wisconsin,Big Ten,35
10,2006,2006-09-02T19:00:00.000Z,Illinois,Big Ten,42,2197,Eastern Illinois,,17
11,2006,2006-09-09T12:00:00.000Z,Michigan,Big Ten,41,2117,Central Michigan,Mid-American,17
12,2006,2006-09-09T12:00:00.000Z,Rutgers,Big East,33,356,Illinois,Big Ten,0
13,2006,2006-09-09T13:00:00.000Z,Purdue,Big Ten,38,193,Miami (OH),Mid-American,31
14,2006,2006-09-09T14:00:00.000Z,Northwestern,Big Ten,17,160,New Hampshire,,34
15,2006,2006-09-09T15:30:00.000Z,Michigan State,Big Ten,52,2199,Eastern Michigan,Mid-American,20
16,2006,2006-09-09T15:30:00.000Z,Notre Dame,FBS Independents,41,213,Penn State,Big Ten,17
17,2006,2006-09-09T15:30:00.000Z,Syracuse,Big East,13,2294,Iowa,Big Ten,20
18,2006,2006-09-09T15:30:00.000Z,Wisconsin,Big Ten,34,2710,Western Illinois,,10
19,2006,2006-09-09T18:30:00.000Z,Ball State,Mid-American,23,84,Indiana,Big Ten,24
20,2006,2006-09-09T19:00:00.000Z,California,Pac-10,42,135,Minnesota,Big Ten,17
21,2006,2006-09-09T20:00:00.000Z,Texas,Big 12,7,194,Ohio State,Big Ten,24
22,2006,2006-09-16T12:00:00.000Z,Pittsburgh,Big East,23,127,Michigan State,Big Ten,38
23,2006,2006-09-16T12:00:00.000Z,Ohio State,Big Ten,37,2132,Cincinnati,Big East,7
24,2006,2006-09-16T12:00:00.000Z,Iowa,Big Ten,27,66,Iowa State,Big 12,17
25,2006,2006-09-16T12:00:00.000Z,Illinois,Big Ten,21,183,Syracuse,Big East,31
26,2006,2006-09-16T13:00:00.000Z,Purdue,Big Ten,38,2050,Ball State,Mid-American,28
27,2006,2006-09-16T14:00:00.000Z,Minnesota,Big Ten,62,218,Temple,FBS Independents,0
28,2006,2006-09-16T14:00:00.000Z,Northwestern,Big Ten,14,2199,Eastern Michigan,Mid-American,6
29,2006,2006-09-16T15:30:00.000Z,Notre Dame,FBS Independents,21,130,Michigan,Big Ten,47
30,2006,2006-09-16T15:30:00.000Z,Penn State,Big Ten,37,2754,Youngstown State,,3
31,2006,2006-09-16T15:30:00.000Z,Wisconsin,Big Ten,14,21,San Diego State,Mountain West,0
32,2006,2006-09-16T16:00:00.000Z,Indiana,Big Ten,28,79,Southern Illinois,,35
33,2006,2006-09-22T20:00:00.000Z,Nevada,Western Athletic,31,77,Northwestern,Big Ten,21
34,2006,2006-09-23T12:00:00.000Z,Illinois,Big Ten,7,2294,Iowa,Big Ten,24
35,2006,2006-09-23T12:00:00.000Z,Michigan,Big Ten,27,275,Wisconsin,Big Ten,13
36,2006,2006-09-23T12:00:00.000Z,Purdue,Big Ten,27,135,Minnesota,Big Ten,21
37,2006,2006-09-23T15:30:00.000Z,Ohio State,Big Ten,28,213,Penn State,Big Ten,6
38,2006,2006-09-23T15:30:00.000Z,Indiana,Big Ten,7,41,Connecticut,Big East,14
39,2006,2006-09-23T20:00:00.000Z,Michigan State,Big Ten,37,87,Notre Dame,FBS Independents,40
40,2006,2006-09-30T12:00:00.000Z,Michigan State,Big Ten,20,356,Illinois,Big Ten,23
41,2006,2006-09-30T12:00:00.000Z,Indiana,Big Ten,17,275,Wisconsin,Big Ten,52
42,2006,2006-09-30T14:30:00.000Z,Notre Dame,FBS Independents,35,2509,Purdue,Big Ten,21
43,2006,2006-09-30T15:30:00.000Z,Penn State,Big Ten,33,77,Northwestern,Big Ten,7
44,2006,2006-09-30T20:00:00.000Z,Minnesota,Big Ten,14,130,Michigan,Big Ten,28
45,2006,2006-09-30T20:00:00.000Z,Iowa,Big Ten,17,194,Ohio State,Big Ten,38
46,2006,2006-10-07T12:00:00.000Z,Illinois,Big Ten,32,84,Indiana,Big Ten,34
47,2006,2006-10-07T12:00:00.000Z,Minnesota,Big Ten,27,213,Penn State,Big Ten,28
48,2006,2006-10-07T12:00:00.000Z,Wisconsin,Big Ten,41,77,Northwestern,Big Ten,9
49,2006,2006-10-07T12:00:00.000Z,Iowa,Big Ten,47,2509,Purdue,Big Ten,17
50,2006,2006-10-07T15:30:00.000Z,Ohio State,Big Ten,35,189,Bowling Green,Mid-American,7
51,2006,2006-10-07T16:30:00.000Z,Michigan,Big Ten,31,127,Michigan State,Big Ten,13
52,2006,2006-10-14T12:00:00.000Z,Northwestern,Big Ten,10,2509,Purdue,Big Ten,31
53,2006,2006-10-14T12:00:00.000Z,Indiana,Big Ten,31,2294,Iowa,Big Ten,28
54,2006,2006-10-14T12:00:00.000Z,Wisconsin,Big Ten,48,135,Minnesota,Big Ten,12
55,2006,2006-10-14T15:30:00.000Z,Michigan State,Big Ten,7,194,Ohio State,Big Ten,38
56,2006,2006-10-14T19:00:00.000Z,Illinois,Big Ten,17,195,Ohio,Mid-American,20
57,2006,2006-10-14T20:00:00.000Z,Penn State,Big Ten,10,130,Michigan,Big Ten,17
58,2006,2006-10-21T12:00:00.000Z,Ohio State,Big Ten,44,84,Indiana,Big Ten,3
59,2006,2006-10-21T12:00:00.000Z,Purdue,Big Ten,3,275,Wisconsin,Big Ten,24
60,2006,2006-10-21T12:00:00.000Z,Northwestern,Big Ten,38,127,Michigan State,Big Ten,41
61,2006,2006-10-21T12:00:00.000Z,Penn State,Big Ten,26,356,Illinois,Big Ten,12
62,2006,2006-10-21T15:30:00.000Z,Michigan,Big Ten,20,2294,Iowa,Big Ten,6
63,2006,2006-10-21T15:30:00.000Z,Minnesota,Big Ten,10,2449,North Dakota State,,9
64,2006,2006-10-28T12:00:00.000Z,Michigan,Big Ten,17,77,Northwestern,Big Ten,3
65,2006,2006-10-28T12:00:00.000Z,Wisconsin,Big Ten,30,356,Illinois,Big Ten,24
66,2006,2006-10-28T12:00:00.000Z,Indiana,Big Ten,46,127,Michigan State,Big Ten,21
67,2006,2006-10-28T12:00:00.000Z,Purdue,Big Ten,0,213,Penn State,Big Ten,12
68,2006,2006-10-28T12:03:00.000Z,Iowa,Big Ten,24,2459,Northern Illinois,Mid-American,14
69,2006,2006-10-28T15:30:00.000Z,Ohio State,Big Ten,44,135,Minnesota,Big Ten,0
70,2006,2006-11-04T13:00:00.000Z,Wisconsin,Big Ten,13,213,Penn State,Big Ten,3
71,2006,2006-11-04T13:00:00.000Z,Michigan,Big Ten,34,2050,Ball State,Mid-American,26
72,2006,2006-11-04T13:00:00.000Z,Minnesota,Big Ten,63,84,Indiana,Big Ten,26
73,2006,2006-11-04T13:10:00.000Z,Iowa,Big Ten,7,77,Northwestern,Big Ten,21
74,2006,2006-11-04T16:30:00.000Z,Michigan State,Big Ten,15,2509,Purdue,Big Ten,17
75,2006,2006-11-04T16:30:00.000Z,Illinois,Big Ten,10,194,Ohio State,Big Ten,17
76,2006,2006-11-11T12:00:00.000Z,Iowa,Big Ten,21,275,Wisconsin,Big Ten,24
77,2006,2006-11-11T12:00:00.000Z,Illinois,Big Ten,31,2509,Purdue,Big Ten,42
78,2006,2006-11-11T12:00:00.000Z,Michigan State,Big Ten,18,135,Minnesota,Big Ten,31
79,2006,2006-11-11T15:30:00.000Z,Indiana,Big Ten,3,130,Michigan,Big Ten,34
80,2006,2006-11-11T15:30:00.000Z,Northwestern,Big Ten,10,194,Ohio State,Big Ten,54
81,2006,2006-11-11T15:30:00.000Z,Penn State,Big Ten,47,218,Temple,FBS Independents,0
82,2006,2006-11-18T12:00:00.000Z,Purdue,Big Ten,28,84,Indiana,Big Ten,19
83,2006,2006-11-18T12:00:00.000Z,Wisconsin,Big Ten,35,2084,Buffalo,Mid-American,3
84,2006,2006-11-18T12:00:00.000Z,Minnesota,Big Ten,34,2294,Iowa,Big Ten,24
85,2006,2006-11-18T12:00:00.000Z,Penn State,Big Ten,17,127,Michigan State,Big Ten,13
86,2006,2006-11-18T13:00:00.000Z,Northwestern,Big Ten,27,356,Illinois,Big Ten,16
87,2006,2006-11-18T15:30:00.000Z,Ohio State,Big Ten,42,130,Michigan,Big Ten,39
88,2006,2006-11-25T23:05:00.000Z,Hawai'i,Western Athletic,42,2509,Purdue,Big Ten,35
0,2007,2007-09-01T12:00:00.000Z,Michigan State,Big Ten,55,5,UAB,Conference USA,18
1,2007,2007-09-01T12:00:00.000Z,Ohio State,Big Ten,38,2754,Youngstown State,,6
2,2007,2007-09-01T12:07:00.000Z,Michigan,Big Ten,32,2026,Appalachian State,,34
3,2007,2007-09-01T12:07:00.000Z,Northwestern,Big Ten,27,111,Northeastern,,0
4,2007,2007-09-01T12:07:00.000Z,Penn State,Big Ten,59,2229,Florida International,Sun Belt,0
5,2007,2007-09-01T15:30:00.000Z,Northern Illinois,Mid-American,3,2294,Iowa,Big Ten,16
6,2007,2007-09-01T15:30:00.000Z,Illinois,Big Ten,34,142,Missouri,Big 12,40
7,2007,2007-09-01T15:36:00.000Z,Wisconsin,Big Ten,42,265,Washington State,Pac-10,21
8,2007,2007-09-01T19:00:00.000Z,Toledo,Mid-American,24,2509,Purdue,Big Ten,52
9,2007,2007-09-01T20:00:00.000Z,Minnesota,Big Ten,31,189,Bowling Green,Mid-American,32
10,2007,2007-09-01T20:00:00.000Z,Indiana,Big Ten,55,282,Indiana State,,7
11,2007,2007-09-08T12:00:00.000Z,Minnesota,Big Ten,41,193,Miami (OH),Mid-American,35
12,2007,2007-09-08T12:00:00.000Z,Ohio State,Big Ten,20,2006,Akron,Mid-American,2
13,2007,2007-09-08T12:00:00.000Z,Purdue,Big Ten,52,2197,Eastern Illinois,,6
14,2007,2007-09-08T12:07:00.000Z,Northwestern,Big Ten,36,2440,Nevada,Western Athletic,31
15,2007,2007-09-08T12:07:00.000Z,Michigan State,Big Ten,28,189,Bowling Green,Mid-American,17
16,2007,2007-09-08T15:30:00.000Z,Michigan,Big Ten,7,2483,Oregon,Pac-10,39
17,2007,2007-09-08T18:02:00.000Z,Penn State,Big Ten,31,87,Notre Dame,FBS Independents,10
18,2007,2007-09-08T19:00:00.000Z,Illinois,Big Ten,21,2710,Western Illinois,,0
19,2007,2007-09-08T20:00:00.000Z,Western Michigan,Mid-American,27,84,Indiana,Big Ten,37
20,2007,2007-09-08T20:07:00.000Z,Iowa,Big Ten,35,183,Syracuse,Big East,0
21,2007,2007-09-08T22:00:00.000Z,UNLV,Mountain West,13,275,Wisconsin,Big Ten,20
22,2007,2007-09-15T12:00:00.000Z,Michigan State,Big Ten,17,221,Pittsburgh,Big East,13
23,2007,2007-09-15T12:00:00.000Z,Wisconsin,Big Ten,45,2643,The Citadel,,31
24,2007,2007-09-15T12:00:00.000Z,Indiana,Big Ten,41,2006,Akron,Mid-American,24
25,2007,2007-09-15T12:00:00.000Z,Syracuse,Big East,20,356,Illinois,Big Ten,41
26,2007,2007-09-15T12:00:00.000Z,Purdue,Big Ten,45,2117,Central Michigan,Mid-American,22
27,2007,2007-09-15T12:07:00.000Z,Penn State,Big Ten,45,2084,Buffalo,Mid-American,24
28,2007,2007-09-15T13:00:00.000Z,Florida Atlantic,Sun Belt,42,135,Minnesota,Big Ten,39
29,2007,2007-09-15T13:37:00.000Z,Iowa State,Big 12,15,2294,Iowa,Big Ten,13
30,2007,2007-09-15T15:30:00.000Z,Washington,Pac-10,14,194,Ohio State,Big Ten,33
31,2007,2007-09-15T15:30:00.000Z,Michigan,Big Ten,38,87,Notre Dame,FBS Independents,0
32,2007,2007-09-15T20:07:00.000Z,Northwestern,Big Ten,14,150,Duke,ACC,20
33,2007,2007-09-22T12:00:00.000Z,Indiana,Big Ten,14,356,Illinois,Big Ten,27
34,2007,2007-09-22T15:30:00.000Z,Ohio State,Big Ten,58,77,Northwestern,Big Ten,7
35,2007,2007-09-22T15:30:00.000Z,Michigan,Big Ten,14,213,Penn State,Big Ten,9
36,2007,2007-09-22T15:43:00.000Z,Notre Dame,FBS Independents,14,127,Michigan State,Big Ten,31
37,2007,2007-09-22T20:00:00.000Z,Wisconsin,Big Ten,17,2294,Iowa,Big Ten,13
38,2007,2007-09-22T21:00:00.000Z,Minnesota,Big Ten,31,2509,Purdue,Big Ten,45
39,2007,2007-09-29T12:00:00.000Z,Illinois,Big Ten,27,213,Penn State,Big Ten,20
40,2007,2007-09-29T12:00:00.000Z,Northwestern,Big Ten,16,130,Michigan,Big Ten,28
41,2007,2007-09-29T12:00:00.000Z,Purdue,Big Ten,33,87,Notre Dame,FBS Independents,19
42,2007,2007-09-29T12:05:00.000Z,Iowa,Big Ten,20,84,Indiana,Big Ten,38
43,2007,2007-09-29T15:30:00.000Z,Wisconsin,Big Ten,37,127,Michigan State,Big Ten,34
